# yield in each bin (in unit of nb) with 0.0<yCM<0.9
# pt min & pt max & pPb central value & pPb nPDF min & pPb nPDF max & pp reference
6.5  7.5  66.5185  55.222182000000004  77.814818  82.65541
7.5  8.5  36.11783  30.270772  41.964888  44.101169999999996
8.5  10.  27.284571  23.0975616  31.4715796  32.701632
10.  14.  21.689209  18.644628009999998  24.733790000000003  25.281084
14.  30.  6.217801320999999  5.498793247999999  6.936809371  6.887831114999998
