# yield in each bin (in unit of nb) with 6.5<pt<10
# yCM min & yCM max & pPb central value & pPb nPDF min & pPb nPDF max & pp reference
-2.4  -1.93  63.580317000000015  58.1686694  68.9919646  61.046184
-1.93  -1.5  62.11893000000001  55.5323944  68.7054656  63.475344
-1.5  -0.9  90.26791300000001  78.4768623  102.05896369999999  98.143726
-0.9  0.  136.954061  116.0919324  157.81618959999997  159.29303099999998
0.  0.9  129.92090299999998  108.5920227  151.24978330000002  159.45821600000002
0.9  1.5  77.86398300000002  64.6706651  91.0573009  98.57443399999998
1.5  1.93  49.1464398  40.67830115000001  57.614578400000006  63.29122799999999
