# yield in each bin (in unit of nb) with 0.9<yCM<1.5
# pt min & pt max & pPb central value & pPb nPDF min & pPb nPDF max & pp reference
6.5  7.5  45.17274  40.89653199999999  49.335263999999995  50.19997
7.5  8.5  23.26387  21.17691  25.275067  25.64139
8.5  10.  17.425599  15.946660399999999  18.8293201  19.041179999999997
10.  14.  13.492744700000001  12.461568510000003  14.46881968  14.549926399999999
14.  30.  3.5207777670000002  3.308033647700001  3.7262452017000003  3.705792737
